code,name,market
062424,矽格凱基5A購01,上市
062425,保瑞凱基5C購01,上市
062426,緯穎凱基5A購03,上市
062427,惠特凱基5C購02,上市
062428,昇陽半凱基5B購02,上市
062429,至上凱基5A購04,上市
062430,美利達凱基5A購01,上市
062431,臺股指凱基5A購45,上市
062432,台灣50兆豐62購02,上市
062433,德律兆豐5C購01,上市
062434,T50正2富邦5A購05,上市
062435,T50正2富邦61購07,上市
062436,T50正2富邦64購01,上市
062437,光寶科富邦62購01,上市
062438,光寶科富邦74購01,上市
062439,台達電富邦64購01,上市
062440,台達電富邦74購01,上市
062441,鴻海富邦5A購01,上市
062442,鴻海富邦74購01,上市
062443,聯發科富邦5A購01,上市
062444,德律富邦5A購03,上市
062445,日月光富邦5C購03,上市
062446,大銀富邦5A購01,上市
062447,亞翔富邦5A購03,上市
062448,台灣50元大5A購06,上市
062449,T50正2元大5A購04,上市
062450,T50正2元大5A購05,上市
062451,鴻海群益5C購01,上市
062452,鴻海群益5C購02,上市
062453,鴻海群益5C購03,上市
062454,T50正2元大5A購06,上市
062455,T50反1元大65購06,上市
062456,台積電群益58購01,上市
062457,台積電群益58購02,上市
062458,臺指2X元大64購01,上市
062459,FBNQ2X元大5B購01,上市
062460,FBNQ2X元大5B購02,上市
062462,美費半元大5A購02,上市
062463,美費半元大61購01,上市
062464,台化元大61購04,上市
062465,台化元大64購01,上市
062466,大成鋼元大5A購01,上市
062467,楠梓電元大5A購02,上市
062468,鴻海元大61購12,上市
062469,鴻海元大64購08,上市
062470,華泰元大5A購03,上市
062471,台積電元大5A購15,上市
062472,台積電元大64購04,上市
062473,敬鵬元大5A購02,上市
062474,凱美元大5A購01,上市
062475,正崴元大5A購01,上市
062476,漢唐元大61購03,上市
062477,漢唐元大64購01,上市
062478,友達元大5A購06,上市
062479,聯發科元大61購21,上市
06247U,宏達電凱基58售01,上市
062480,聯發科元大64購04,上市
062481,大毅元大5A購01,上市
062482,普安元大5A購01,上市
062483,普安元大5A購02,上市
062484,新興元大5A購02,上市
062485,禾伸堂元大5A購02,上市
062486,德律元大61購01,上市
062490,神達統一58購01,上市
062491,神達統一5C購01,上市
062492,材料統一56購01,上市
062493,晶技元大5A購01,上市
062494,益登元大5A購01,上市
062495,建漢元大5A購03,上市
062496,建漢元大5A購04,上市
062497,建漢元大5A購05,上市
062498,融程電元大5A購01,上市
062499,嘉澤元大5A購05,上市
062500,牧德元大5A購03,上市
062501,大銀元大5A購02,上市
062502,南寶元大5A購01,上市
062503,南寶元大5A購02,上市
062504,事欣科元大5A購02,上市
062505,新唐元大5A購01,上市
062506,立積元大5A購01,上市
062507,達運元大5A購01,上市
062508,亞翔元大64購01,上市
062509,今國光元大5A購01,上市
062510,聯茂元大5A購02,上市
062511,緯穎元大61購07,上市
062512,惠特元大5A購03,上市
062513,惠特元大5B購02,上市
062514,AES元大5A購01,上市
062515,AES元大5A購02,上市
062516,AES元大64購01,上市
062517,昇陽半元大5A購03,上市
062518,昇陽半元大64購01,上市
062519,瀚荃元大5A購01,上市
062520,瀚荃元大5A購02,上市
062521,勤誠元大61購01,上市
062522,台灣50群益5A購05,上市
062523,T50正2群益5A購01,上市
062524,T50正2群益5A購02,上市
062525,T50反1群益5A購03,上市
062526,元黃金群益5A購02,上市
062527,滬深2X群益5A購01,上市
062528,元金2X群益5A購02,上市
062529,道瓊銀群益5C購02,上市
06252U,臺股指凱基61售01,上市
062530,卜蜂群益5A購01,上市
062531,卜蜂群益5B購01,上市
062532,南亞群益5A購02,上市
062533,南亞群益5A購03,上市
062534,亞聚群益5A購01,上市
062535,亞聚群益5B購01,上市
062536,亞聚群益64購01,上市
062537,亞力群益5A購01,上市
062538,中砂群益5A購03,上市
062539,合機群益5A購01,上市
06253U,東元富邦57售01,上市
062540,川湖群益5A購02,上市
062541,華通群益5A購03,上市
062542,國巨群益5A購02,上市
062543,華泰群益5A購01,上市
062544,華泰群益5B購01,上市
062545,台積電群益61購05,上市
062546,台積電群益61購06,上市
062547,智邦群益5A購05,上市
062548,敬鵬群益5A購02,上市
062549,昆盈群益5A購01,上市
06254U,華邦電統一56售03,上市
062550,菱生群益5A購02,上市
062551,技嘉群益5A購01,上市
062552,毅嘉群益5A購02,上市
062553,仲琦群益5A購02,上市
062554,立隆電群益5B購01,上市
062555,冠德群益5B購01,上市
062556,長榮群益5A購02,上市
062557,神基群益5C購01,上市
062558,全漢群益5A購01,上市
062559,奇鋐群益5A購07,上市
06255U,華邦電統一58售04,上市
062560,德律群益5A購02,上市
062561,聯詠群益5A購03,上市
062562,晶技群益5B購01,上市
062563,緯創群益5A購04,上市
062564,昇貿群益5A購01,上市
062565,辛耘群益5A購03,上市
062566,宏致群益5B購01,上市
062567,洋華群益5A購01,上市
062568,世芯群益5A購02,上市
062569,海華群益5A購01,上市
06256U,宏達電統一58售02,上市
062570,海華群益5A購02,上市
062571,康普群益5A購04,上市
062572,正文群益5A購01,上市
062573,事欣科群益5A購01,上市
062574,達興群益5A購02,上市
062575,建國群益5A購01,上市
062576,迎廣群益5A購01,上市
062577,達運群益5A購01,上市
062578,亞翔群益5A購02,上市
062579,精成科群益5A購01,上市
06257U,T50正2永豐5A售02,上市
062580,精誠群益5A購02,上市
062581,和椿群益5A購02,上市
062582,矽格群益5A購02,上市
062583,啟碁群益5A購02,上市
062584,樺漢群益5B購01,上市
062585,緯穎群益5A購03,上市
062586,瀚荃群益5A購02,上市
062587,達方群益5A購01,上市
062588,勤誠群益5A購02,上市
062589,華夏國票5B購01,上市
062590,聯成國票5B購01,上市
062591,信錦國票5B購01,上市
062592,直得國票5B購01,上市
062593,東聯國票5B購01,上市
062594,和桐國票5B購01,上市
062595,允強國票5B購01,上市
062596,華通國票61購03,上市
062597,裕民國票5B購01,上市
062598,中信金國票5B購01,上市
062599,晶技國票5B購01,上市
06259U,華邦電永豐55售03,上市
062600,正文國票5B購04,上市
062601,乙盛國票5B購02,上市
062602,聯茂國票5B購01,上市
062603,矽格國票5B購02,上市
062604,群電國票5B購01,上市
062605,康霈國票5A購01,上市
062606,松川國票5B購01,上市
062607,明基材國票5B購01,上市
062608,世芯國泰5B購01,上市
062609,世芯國泰5B購02,上市
062610,矽格國泰5C購01,上市
062611,新代國泰5B購01,上市
062612,T50正2中信64購01,上市
062613,T50正2永豐5A購03,上市
062614,華夏永豐5B購01,上市
062615,儒鴻永豐5B購01,上市
062616,信錦永豐5B購01,上市
062617,東聯永豐5B購01,上市
062618,勝一永豐5C購01,上市
062619,美時永豐5B購03,上市
062620,東鋼永豐5B購01,上市
062621,允強永豐5B購01,上市
062622,台橡永豐5B購01,上市
062623,台達電永豐5A購02,上市
062624,微星永豐5A購01,上市
062625,瑞昱永豐5A購01,上市
062626,億光永豐5C購01,上市
062627,研華永豐5B購01,上市
062628,興勤永豐5A購01,上市
062629,宏達電永豐5A購02,上市
06262U,東元國泰55售03,上市
062630,奇鋐永豐64購01,上市
062631,華擎永豐5A購01,上市
062632,精銳永豐5B購01,上市
062633,三福化永豐5B購01,上市
062634,新唐永豐61購01,上市
062635,乙盛永豐5B購01,上市
062636,盛群永豐5B購01,上市
062637,矽格永豐5B購01,上市
062638,達發永豐5B購01,上市
062639,康霈永豐5A購01,上市
062640,新代永豐5A購01,上市
062641,新代永豐61購01,上市
062642,億豐永豐5B購01,上市
062643,信錦統一64購01,上市
062644,信錦統一64購02,上市
062645,信錦統一64購03,上市
062646,信錦統一74購01,上市
062647,台達電統一64購01,上市
062648,台達電統一64購02,上市
062649,台達電統一67購01,上市
062650,台達電統一74購01,上市
062651,台達電統一74購02,上市
062652,華通統一63購03,上市
062653,華通統一64購04,上市
062654,台積電統一68購04,上市
062655,敬鵬統一63購01,上市
062656,敬鵬統一64購01,上市
062657,敬鵬統一74購01,上市
062658,研華統一64購01,上市
062659,漢唐統一68購01,上市
062660,仲琦統一64購01,上市
062661,仲琦統一64購02,上市
062662,仲琦統一74購01,上市
062663,偉詮電統一63購01,上市
062664,晟銘電統一74購01,上市
062665,奇鋐統一68購02,上市
062666,奇鋐統一74購01,上市
062667,禾伸堂統一63購01,上市
062668,禾伸堂統一64購01,上市
062669,嘉澤統一64購03,上市
062670,嘉澤統一74購01,上市
062671,世芯統一62購02,上市
062672,貿聯統一63購02,上市
062673,大銀統一67購01,上市
062674,國精化統一64購01,上市
062675,國精化統一74購01,上市
062676,雙鍵統一64購01,上市
062677,雙鍵統一74購01,上市
062678,新唐統一74購01,上市
062679,亞翔統一67購01,上市
062680,聯茂統一67購01,上市
062681,聯茂統一74購01,上市
062682,矽格統一63購02,上市
062683,矽格統一64購01,上市
062685,康霈統一64購01,上市
062686,康霈統一64購02,上市
062687,台積電永豐54購01,上市
062688,康霈統一66購01,上市
062689,康霈統一74購01,上市
062690,新代統一64購01,上市
062691,新代統一74購01,上市
062692,台聚富邦5A購01,上市
062693,東鹼富邦5B購01,上市
062694,美時富邦5C購01,上市
062695,川湖富邦5A購02,上市
062696,華通富邦5A購02,上市
062697,智邦富邦5C購02,上市
062698,敬鵬富邦5C購01,上市
062699,敬鵬富邦61購01,上市
06269U,臺股指元大57售03,上市
062700,漢唐富邦5C購01,上市
062701,漢唐富邦5C購02,上市
062702,京元電富邦5C購02,上市
062703,長榮富邦5C購02,上市
062704,大立光富邦5C購01,上市
062705,奇鋐富邦5C購05,上市
062706,世芯富邦5C購02,上市
062707,世芯富邦5C購03,上市
062708,世芯富邦5C購04,上市
062709,國精化富邦61購01,上市
062710,雙鍵富邦5C購01,上市
062711,祥碩富邦5C購01,上市
062712,同欣電富邦5C購02,上市
062713,AES富邦5C購01,上市
062714,康霈富邦5C購01,上市
062715,T50正2凱基5A購06,上市
062716,T50正2凱基64購01,上市
062717,領袖50凱基5B購01,上市
062718,亞聚凱基5A購01,上市
062719,亞聚凱基5A購02,上市
062720,儒鴻凱基5A購01,上市
062721,信錦凱基5A購01,上市
062722,信錦凱基5A購02,上市
062723,東鹼凱基5A購01,上市
062724,中碳凱基5A購01,上市
062725,勝一凱基5A購01,上市
062726,台達電凱基5A購05,上市
062727,華通凱基5B購04,上市
062728,台積電凱基61購03,上市
062729,台積電凱基64購06,上市
062730,敬鵬凱基5A購03,上市
062731,菱生凱基5A購01,上市
062732,菱生凱基5A購02,上市
062733,研華凱基5A購01,上市
062734,仲琦凱基5A購01,上市
062735,偉詮電凱基5A購01,上市
062736,偉詮電凱基5A購02,上市
062737,偉詮電凱基5A購03,上市
062738,奇鋐凱基61購05,上市
062739,增你強凱基5A購01,上市
062740,增你強凱基5A購02,上市
062741,世芯凱基5A購04,上市
062742,貿聯凱基61購01,上市
062743,精銳凱基5A購01,上市
062744,三福化凱基5A購01,上市
062745,雙鍵凱基5A購01,上市
062746,雙鍵凱基5A購02,上市
062747,正文凱基5A購02,上市
062748,jpp凱基5A購02,上市
062749,盛群凱基5A購01,上市
062750,群電凱基5A購01,上市
062751,達發凱基5A購01,上市
062752,康霈凱基5A購01,上市
062753,新代凱基5A購01,上市
062754,松川凱基5A購01,上市
062755,華夏群益5A購01,上市
062756,華夏群益5A購02,上市
062757,三芳群益5A購01,上市
062758,亞聚群益5A購02,上市
062759,亞聚群益5A購03,上市
062760,聯成群益5A購01,上市
062761,聯成群益5A購02,上市
062762,新纖群益5A購01,上市
062763,聚陽群益5A購01,上市
062764,信錦群益5A購01,上市
062765,信錦群益5B購01,上市
062766,信錦群益5C購01,上市
062767,東聯群益5A購01,上市
062768,東聯群益5A購02,上市
062769,中纖群益5A購01,上市
062770,中碳群益5A購01,上市
062771,中碳群益5A購02,上市
062772,勝一群益5A購01,上市
062773,光寶科群益5A購03,上市
062774,聯電群益5A購02,上市
062775,鴻海群益63購04,上市
062776,台積電群益62購01,上市
062777,順德群益5A購01,上市
062778,研華群益5A購01,上市
062779,漢唐群益5A購06,上市
062780,聯發科群益5A購05,上市
062781,立隆電群益5C購01,上市
062782,高鐵群益5A購01,上市
062783,兆豐金群益5A購01,上市
062784,第一金群益5A購01,上市
062785,聯陽群益5A購01,上市
062786,台灣大群益5A購01,上市
062787,貿聯群益5A購02,上市
062788,神達群益5A購02,上市
062789,神達群益5A購03,上市
06278U,國巨群益58售02,上市
062790,大銀群益5A購01,上市
062791,臺股指群益56購01,上市
062792,南寶群益5A購02,上市
062793,上品群益5A購01,上市
062794,正文群益5C購01,上市
062795,達興群益5A購03,上市
062796,jpp群益5A購01,上市
062797,中租群益5A購01,上市
062798,中租群益5B購01,上市
062799,力成群益5A購03,上市
062800,鈺邦群益5A購01,上市
062801,保瑞群益5A購01,上市
062802,虎航群益5A購01,上市
062803,康霈群益5A購01,上市
062804,康霈群益5C購01,上市
062805,昇陽半群益5A購02,上市
062806,億豐群益5A購01,上市
062807,台聚元大5A購01,上市
062808,台聚元大5A購02,上市
062809,華夏元大5A購01,上市
06280U,佳必琪群益55售02,上市
062810,遠東新元大5A購01,上市
062811,儒鴻元大5A購01,上市
062812,信錦元大5A購01,上市
062813,信錦元大5A購02,上市
062814,直得元大5A購01,上市
062815,東聯元大5A購01,上市
062816,中碳元大5A購01,上市
062817,勝一元大5A購01,上市
062818,華通元大5A購02,上市
062819,華通元大5A購03,上市
